"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1829725843599606018","Sat Aug 31 23:03:42 +0000 2024","0","@SamuelB30983274 @silverfollk @akkeida @Fleurseva @ainunnajib @lilyaquina Avatarnya fufufafa sama dengan gnarly cek aja bang ainun foto yg diunggahpun ada yg sama","1830018654689522065","","SamuelB30983274","in","apotek","0","1","0","https://x.com/in_makiy/status/1830018654689522065","99040551","in_makiy"
"1830018487470706866","Sat Aug 31 23:03:02 +0000 2024","0","Fufufafa..garis lembut","1830018487470706866","","","in","dardanales","0","0","0","https://x.com/Riza_bafadhal/status/1830018487470706866","1131454153","Riza_bafadhal"
"1829816097698455635","Sat Aug 31 23:02:04 +0000 2024","0","@Asgard158 @lescorts__ Semua laki2 sama bedanya fufufafa ketauan aja...","1830018245321244746","","Asgard158","in","La Vecchia Signora","0","0","0","https://x.com/WndyIrwandonoMH/status/1830018245321244746","449265986","WndyIrwandonoMH"
"1830018197246132408","Sat Aug 31 23:01:52 +0000 2024","13","Influencer Tiktok dengan 303 ribu follower dengan username @Rerecisillia n.a Regita Cisillia Maharani tertabrak kereta api di perlintasan Bumi Manti Bandar Lampung Malming Sanggup Kaskus Fufufafa Pertalite #viral2024 #viralvideo #wingslots77 https://t.co/DjUeWVn7UJ","1830018197246132408","https://pbs.twimg.com/ext_tw_video_thumb/1830017639399481344/pu/img/KOrq_TJfY8aNcAXq.jpg","","in","","0","0","0","https://x.com/wingsfun77/status/1830018197246132408","1807705121385799680","wingsfun77"
"1830018038995009537","Sat Aug 31 23:01:15 +0000 2024","0","kasian amat fufufafa","1830018038995009537","","","in","","0","1","0","https://x.com/citulayam/status/1830018038995009537","1814954576489197568","citulayam"
"1829976118734004660","Sat Aug 31 23:01:12 +0000 2024","0","@BattoAjax fufufafa Pasti juga Bangga sama Bliau","1830018026563125634","","BattoAjax","in","𝐆𝐮𝐠𝐞𝐥 𝐌𝐞𝐩","0","1","0","https://x.com/Pin_____CuX/status/1830018026563125634","993114371692769280","Pin_____CuX"
"1829742956829688306","Sat Aug 31 23:00:36 +0000 2024","0","@AndrewsTjan Fufufafa bin Jaenudin Ngaciro ","1830017877287879069","","AndrewsTjan","in","","0","0","0","https://x.com/SimpleSmart11/status/1830017877287879069","1356872632814108672","SimpleSmart11"
"1830017777819889920","Sat Aug 31 23:00:12 +0000 2024","12","Cukai minuman berpermanis masih di kaji. Pemerintah bakal mengenakan cukai pada produk minuman berpemanis dalam kemasan (MBDK). Minuman berpemanis yang kena cukai ini dikenakan terhadap minuman produk Ahok Kaka Boss #FonsecaOut Jepang Purwokerto Pertalite Fufufafa https://t.co/WMrH3kX7eJ","1830017777819889920","https://pbs.twimg.com/media/GWWHeH5XEAER47w.jpg","","in","Indonesia","2","5","10","https://x.com/Kencur_545/status/1830017777819889920","1438169862354866180","Kencur_545"
"1830017757087482035","Sat Aug 31 23:00:08 +0000 2024","0","Username fufufafa adalah username kematian","1830017757087482035","","","in","Yogyakarta, Indonesia","0","0","0","https://x.com/evalvasii/status/1830017757087482035","1505068131328307201","evalvasii"
"1829863230623400273","Sat Aug 31 22:59:51 +0000 2024","6","@kisbet_ Jangan Berhenti di Anies Anies hanya Wayang yg tdk Punya Logistik Sedahsyat itu Untuk membiayai Kumpul2 d Monas Beking Anies tdk Lain dan Tidak bukan sangat d Benci sama fufufafa","1830017685754986863","","kisbet_","in","𝐆𝐮𝐠𝐞𝐥 𝐌𝐞𝐩","0","1","1","https://x.com/Pin_____CuX/status/1830017685754986863","993114371692769280","Pin_____CuX"
"1829725843599606018","Sat Aug 31 22:59:41 +0000 2024","0","@ainunnajib Hati-hati @Gerindra anak bosmu dihina dina sama fufufa dan bos kamu juga disumpahin stroke ringan sama fufufafa. Tolong waspada dengan fufufafa @Gerindra","1830017646244610353","","ainunnajib","in","","0","0","0","https://x.com/meinaret/status/1830017646244610353","466627404","meinaret"
"1829979576052974060","Sat Aug 31 22:58:21 +0000 2024","0","@DitaCuomo Sorry fufufafa maksudnya...","1830017308280177031","","mrluffy","in","Sin City","0","0","0","https://x.com/mrluffy/status/1830017308280177031","62973102","mrluffy"
"1829725843599606018","Sat Aug 31 22:57:29 +0000 2024","0","@ainunnajib Duh @prabowo anakmu dihina dina sama fufufa dan kamu juga disumpahin stroke ringan sama fufufafa. Hati-hati dengan fufufafa Pak @prabowo","1830017093527597164","","ainunnajib","in","","0","0","0","https://x.com/meinaret/status/1830017093527597164","466627404","meinaret"
"1829717014719730049","Sat Aug 31 22:56:32 +0000 2024","0","@Yurissa_Samosir @gibran_tweet @choymarkochoy @nomerorae @NohCeukenohhh @ay_prakasa2225 @Akang_Tonie @JamalBoegis @mattdilaga @Panitia68285950 @MuhiqR @mustafaagus007 Nanti dia ngomongnya kalo udah jadi versi fufufafa","1830016853504389362","","Yurissa_Samosir","in","Bandung","0","0","0","https://x.com/dadimuntaha/status/1830016853504389362","563501386","dadimuntaha"
"1830016592673194201","Sat Aug 31 22:55:30 +0000 2024","0","kalo Prabs sama cinta benerannya (mantan istri anak soehart) bisa cerai semoga sama cinta palsu/terpaksa (wakil presiden fufufafa) cerai duluan sblm dilantik at this stage I just wanna see Prabs can betray Mulyon","1830016592673194201","","","in","","0","0","0","https://x.com/rantzomize/status/1830016592673194201","1557985648891805696","rantzomize"
"1829528401906163779","Sat Aug 31 22:54:41 +0000 2024","1","@yusuf_dumdum @Billy_aprianto Suasana Kebatinan Hati dan Perasaan fufufafa bagaimana ya saat ini??? Mascuk harus Blajar banyak sama fufufafa buat Mengarungi hidup 5th Kedepan bersama Si Stroke Ringan Bibir Miring Mekmekmek","1830016385940144341","","yusuf_dumdum","in","𝐆𝐮𝐠𝐞𝐥 𝐌𝐞𝐩","0","0","0","https://x.com/Pin_____CuX/status/1830016385940144341","993114371692769280","Pin_____CuX"
"1829725843599606018","Sat Aug 31 22:54:20 +0000 2024","0","@ainunnajib Kenapa ikutan trend #fufufafa apalagi memilih di sisi yang seolah-olah berlawanan. Padahal dah bener kemarin bahas cara belajar anak hingga mendapat prestasi.","1830016300774801487","","ainunnajib","in","Indonesia","0","0","0","https://x.com/FANZMOHAMMAD/status/1830016300774801487","176392139","FANZMOHAMMAD"
"1829890423143436622","Sat Aug 31 22:54:01 +0000 2024","0","@BudiBukanIntel ditunggu FR nya suhu fufufafa","1830016219837317432","","BudiBukanIntel","in","","0","0","0","https://x.com/crypyo_legend88/status/1830016219837317432","1716678836505681920","crypyo_legend88"
"1830016180498940117","Sat Aug 31 22:53:52 +0000 2024","0","Fufufafa Tugas anda mepet? Jokiwi aja solusinya JOKIWI SELALU ADA DI SETIAP DEADLINE! #mahasiswa #jokitugas #jokitugasmurah #mahasiswamalang #kuliah #jokikuliah https://t.co/sffmbFbBgG","1830016180498940117","https://pbs.twimg.com/media/GWWGBB8bQAAYVVi.jpg","","in","","0","0","0","https://x.com/_jokiwi/status/1830016180498940117","1743339507511066625","_jokiwi"
"1829906695902118179","Sat Aug 31 22:53:50 +0000 2024","1","@Bud_Cavalera @Ndons_Back Kalau fufufafa gak menyakitkan ya ","1830016173624512966","","Bud_Cavalera","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/freepicknava1/status/1830016173624512966","1820975535721484288","freepicknava1"
"1830016019718434914","Sat Aug 31 22:53:13 +0000 2024","3","Fufufafa adalah terpecah","1830016019718434914","","","in","Berlin // Jakarta","0","0","0","https://x.com/kaulikana/status/1830016019718434914","50724897","kaulikana"
"1829821493020410273","Sat Aug 31 22:52:58 +0000 2024","0","@zarryhendrik Fufufafa diangetin lagi biar Babe tahu","1830015957491990740","","zarryhendrik","in","","0","0","0","https://x.com/12dmmq983/status/1830015957491990740","1778185261933076487","12dmmq983"
"1830015842110882175","Sat Aug 31 22:52:31 +0000 2024","3","akun fufufafa di app selain kaskus belum tentu punya gibran kan?","1830015842110882175","","","in","","0","1","0","https://x.com/divinyujin/status/1830015842110882175","1540508823751823360","divinyujin"
"1830015710439023042","Sat Aug 31 22:52:00 +0000 2024","1","Urusan kaskus fufufafa ini sudah trending berhari hari. Uniknya tdk ada media besar yg berani bahas apalagi investigasi. Yg sodorin bukti lumayan banyak. Yang diangkat fokusnya ke pa @prabowo . Wàlaupun yg dibahas fufufafa ini banyak.","1830015710439023042","","","in","","0","2","0","https://x.com/opastas/status/1830015710439023042","240158943","opastas"
"1830015554796863935","Sat Aug 31 22:51:22 +0000 2024","0","@prabowo @ListyoSigitP Ijin pak.. Cuitan fufufafa ini kategori hate speech loohhhh... Pejuang green peace Indonesia aja d penjara pak","1830015554796863935","","prabowo","in","Bandung, West Java","0","0","0","https://x.com/ARachma78/status/1830015554796863935","3184186728","ARachma78"
"1830015338148479120","Sat Aug 31 22:50:31 +0000 2024","0","WTS WTB JUAL BELI APP PREMIUM MURAH FULL GARANSI IQIYI PRIME VIDEO VIDIO ALIGHT MOTION CAPCUT CANVA PICSART NETFLIX YOUTUBE DISNEY VIU WETV : https://t.co/xZxOyQ7xvz t. malem minggu weekend pagi fufufafa ritsuki kaskus diponegoro #zonauang https://t.co/DSIQ5Nn6qy","1830015338148479120","https://pbs.twimg.com/media/GWWFQD6WYAAkMb8.jpg","","in","","0","0","0","https://x.com/bedebahp/status/1830015338148479120","1596717720602439680","bedebahp"
"1829864408245551500","Sat Aug 31 22:49:27 +0000 2024","1","@BosPurwa Trus janji yg ini pegimane...??? #SamsulNarkoboy #fufufafa https://t.co/XnCx9WUMik","1830015070761599201","https://pbs.twimg.com/media/GWWFAkhW0AERwwz.jpg","BosPurwa","in","kolong langit medan","0","3","0","https://x.com/0parazkaX/status/1830015070761599201","1751545717808848896","0parazkaX"
"1829821493020410273","Sat Aug 31 22:49:23 +0000 2024","0","@zarryhendrik Atiati pak prabs ama fufufafa️","1830015052650541525","","zarryhendrik","in","","0","0","0","https://x.com/EkoApan/status/1830015052650541525","1628901472321835008","EkoApan"
"1829861031512084792","Sat Aug 31 22:48:29 +0000 2024","0","@AirinDatangLagi ngikutin jejak kakaknya maenan fufufafa di pantai indah koplo...","1830014827617726473","","AirinDatangLagi","in","Home Gardens, CA","0","0","0","https://x.com/greydeka/status/1830014827617726473","103222874","greydeka"
"1829902810554704223","Sat Aug 31 22:46:53 +0000 2024","0","@Heraloebss Bukti kalo pinokio itu master mind dirty mind dirty hand dari semua kegaduhan republik ini...dan itu akan dilanjutkan oleh si gendut ... salam fufufafa dari pantai indah koplo...","1830014423530160627","","Heraloebss","in","Home Gardens, CA","0","0","0","https://x.com/greydeka/status/1830014423530160627","103222874","greydeka"
"1830002766837887259","Sat Aug 31 22:46:17 +0000 2024","0","@cnbcindonesia Pak jangan dendaman ya pak. Biarin saja si Fufufafa menghina bapak dan anak bapak yang sabar","1830014273546043816","","cnbcindonesia","in","","0","0","0","https://x.com/rebo_kliwon/status/1830014273546043816","1603629337458413568","rebo_kliwon"
"1829770084459692334","Sat Aug 31 22:44:41 +0000 2024","0","@AndrewsTjan Fufufafa ga tuhh","1830013872243425438","","AndrewsTjan","in","","0","0","0","https://x.com/AlexHutaur90445/status/1830013872243425438","1731712588021747712","AlexHutaur90445"
"1830013676696584305","Sat Aug 31 22:43:55 +0000 2024","0","Agar tetap berhati-hati dan terus berdoa #Fufufafa https://t.co/DfhRVU1FcA","1830013676696584305","https://pbs.twimg.com/media/GWWDvb2bQAECGmE.jpg","","in","Tasikmalaya Jawa Barat ","0","0","0","https://x.com/DoniRamdan77425/status/1830013676696584305","1685875331591454721","DoniRamdan77425"
"1830013111627366472","Sat Aug 31 22:41:40 +0000 2024","0","rkgbrn/fufufafa belum dilantik aja udah rame gini. Bayangkan betapa beratnya kepemimpinan beliau dan situasi politik 5 tahun ke depan. Sy sih berharap Prabs sadar wakilnya org aneh. perkarakan aja beres hehehe. Toh bibit2 perpecahan dgn bapaknya mulai ada.","1830013111627366472","","","in","","0","0","0","https://x.com/riopalee/status/1830013111627366472","159871876","riopalee"
"1830012978990874905","Sat Aug 31 22:41:08 +0000 2024","0","semoga fufufafa nyampe telinganya prabowo mau dibilang ngga percaya itu faker kalo dalemnya busuk gitu suka ngatain yg engga engga pasti kelauan rl nya 11-12 lambat laun akan terlihat ","1830012978990874905","","","in","","0","0","0","https://x.com/aengegei/status/1830012978990874905","1096031306180308992","aengegei"
"1829890423143436622","Sat Aug 31 22:40:54 +0000 2024","7","@BudiBukanIntel Baru tau ini web dan baca2. Anjir wawasan fufufafa ini luas bener dah. Hahaha","1830012917431066929","","BudiBukanIntel","in","earth","0","0","1","https://x.com/astg2045/status/1830012917431066929","424265770","astg2045"
"1829871547382972545","Sat Aug 31 22:40:53 +0000 2024","0","@bengkeldodo @Gerindra @prabowo @jokowi @gibran_tweet sekelas rapimnas isinya saling jilat menjilat antara 2 badut berhala ada ramalan dan perklenikan juga...bowo hokkynya angka 8 iye 8000T tuh ntar digedeein lagi utangnya oleh bowo... salam fufufafa pantai indah koplo...","1830012912607596878","","bengkeldodo","in","Home Gardens, CA","0","0","0","https://x.com/greydeka/status/1830012912607596878","103222874","greydeka"
"1830012902893634003","Sat Aug 31 22:40:50 +0000 2024","0","Yang terbaru nya kak fufufafa Join grup private gratis ! https://t.co/K6ArQaDmcM https://t.co/RJVy4mJAWr","1830012902893634003","https://pbs.twimg.com/media/GWWDCZobQAA0z8d.jpg","","in","","0","0","0","https://x.com/yujirodogre/status/1830012902893634003","1627338445428514822","yujirodogre"
"1829893735053758602","Sat Aug 31 22:39:35 +0000 2024","0","@PasTIGAma2024 @detikcom TUHAN TELAH MENJADIKAN FUFUFAFA SEBAGAI PEMIMPIN ARTINYA ITU LEBIH BAIK DARI YANG KALAH","1830012588052398310","","PasTIGAma2024","in","Amukti Palapa","0","3","0","https://x.com/MPrimbon/status/1830012588052398310","1521559637572550656","MPrimbon"
"1829821493020410273","Sat Aug 31 22:39:27 +0000 2024","1","@zarryhendrik Usut komen fufufafa dibilang belain prabowo gak diusut dibilanh dukung komen fufufafa. Kocak ini ","1830012554070147441","","","in","","0","0","0","https://x.com/malikinnas/status/1830012554070147441","51113524","malikinnas"
"1829216046114377833","Sat Aug 31 22:38:57 +0000 2024","1","@koalaangle Tambahan klo masih ada yg ragu fufufafa bukan si beler ada yg pernah panggil dia rak https://t.co/Pf2YYbQQ4v","1830012427712569464","","koalaangle","in","","0","0","0","https://x.com/0xDamar/status/1830012427712569464","38616591","0xDamar"
"1830012278210761178","Sat Aug 31 22:38:21 +0000 2024","0","Apakah @salpriadi_ sudah tau sejak lama soal Fufufafa dan apa kaitannya dengan Zuzuzaza?","1830012278210761178","","","in","BDG - BGR","0","1","0","https://x.com/kang_apiz/status/1830012278210761178","65638564","kang_apiz"
"1829755752631927204","Sat Aug 31 22:37:12 +0000 2024","0","@airizhouu kalo gt fufufafa nih alter egonya si g wkwkkwkakakaa","1830011987637780924","","airizhouu","in","planet bumi","0","0","1","https://x.com/bluekiyowo/status/1830011987637780924","1528912877276385280","bluekiyowo"
"1829833736323805695","Sat Aug 31 22:36:37 +0000 2024","1","@Gerindra Fufufafa diajak nggak min??","1830011838853234876","","Gerindra","in","","0","0","0","https://x.com/RAGIL020/status/1830011838853234876","1593274251054059522","RAGIL020"
"1830011650839285930","Sat Aug 31 22:35:52 +0000 2024","0","oke gas oke gas. fak yu fufufafa! https://t.co/L8p2JuFFFw","1830011650839285930","https://pbs.twimg.com/ext_tw_video_thumb/1829751479303094275/pu/img/VGk44J6gxbT_nFDE.jpg","","in","Dekat kata Deadline dan Brief","0","1","0","https://x.com/rskuntowiyoga/status/1830011650839285930","241446380","rskuntowiyoga"
"1829754581359931558","Sat Aug 31 22:34:54 +0000 2024","0","@kafiradikalis @prabowo Pak Prabowo be aware sama anak titipan Mulyono Netizen masih menyimpan ss fufufafa walaupun postingan nya sudah ada yang menghapus https://t.co/azNeNLqyLH","1830011407070609713","https://pbs.twimg.com/media/GWWBrSMaMAAcyNN.jpg","kafiradikalis","in","","0","0","3","https://x.com/Nurulygkaukenal/status/1830011407070609713","1541718298190290946","Nurulygkaukenal"
"1830010977519354014","Sat Aug 31 22:33:11 +0000 2024","6","Fufufafa ..hokyaaaaa","1830010977519354014","","","in","Cah Pakualaman di Tangerang","1","1","2","https://x.com/DhenDalbo/status/1830010977519354014","1603582806604382208","DhenDalbo"
"1829783415400644705","Sat Aug 31 22:29:36 +0000 2024","2","@LexWu_13 pernyataan cak ainun disini ga salah bang karena fufufafa cuma nick bukan email.. sebagian bisa benar akan lebi valid klo bisa dapet registered email dan yg dicek make email tersebut","1830010076868067620","","LexWu_13","in","","0","0","1","https://x.com/twitoftwat/status/1830010076868067620","1158203385142640640","twitoftwat"
"1829734655077335146","Sat Aug 31 22:28:58 +0000 2024","13","@kurawa Ada gitu pemujanya fufufafa: buka aib ndiri nyinyirin Opa. Kek narko ngantukan IPK gaje Kuliner gagal Tamiya action figures === Al-fatihah buat Bung Hatta Negarawan Proklamator berKharisma.","1830009915773239768","","kurawa","in","Jakarta Capital Region, Indone","0","0","4","https://x.com/KayanaDuris/status/1830009915773239768","1547231490001743872","KayanaDuris"
"1830009517633163282","Sat Aug 31 22:27:23 +0000 2024","1","link Slot Gacor INBOX4D https://t.co/IG8Vw3sbF0 Malam Minggu Kaka Boss Tidur #MimpiIndah fufufafa EH KOCAK https://t.co/ZwXJBE8pS6","1830009517633163282","https://pbs.twimg.com/media/GWV_8o4aQAA3MfS.jpg","","in","Jakarta,Indonesia","0","2","0","https://x.com/Inbox4D/status/1830009517633163282","1662815052200808449","Inbox4D"
"1830009429858910352","Sat Aug 31 22:27:02 +0000 2024","1","Lagi ngebayangin fufufafa main roblox","1830009429858910352","","","in","Hell, MI","0","0","0","https://x.com/presidenri2044/status/1830009429858910352","457137636","presidenri2044"
"1829518633778958545","Sat Aug 31 22:23:49 +0000 2024","0","@ekakunjeri Fufufafa ya","1830008619171266588","","ekakunjeri","in","Ponorogo","0","0","0","https://x.com/ego_tinggi/status/1830008619171266588","85106427","ego_tinggi"
"1829890423143436622","Sat Aug 31 22:23:13 +0000 2024","17","@eastl0ner @iqbalsyaftiand @Sniffing_Lead @BudiBukanIntel berarti si fufufafa kenal sama adminnya","1830008470483107973","","eastl0ner","in","","0","0","0","https://x.com/antertahu/status/1830008470483107973","1255125076745129984","antertahu"
"1830008417450402092","Sat Aug 31 22:23:01 +0000 2024","1","Sejarah Baru Indonesia Memiliki FUFUFAFA Sebagai Wakil Presiden Tgl 20 Oktober 2024 Pelantikan Presiden dan Wakil Presiden Republik Indonesia","1830008417450402092","","","in","DKI Jakarta, Indonesia","0","0","0","https://x.com/Mohamad41967776/status/1830008417450402092","886899169314488320","Mohamad41967776"
"1829343500275691937","Sat Aug 31 22:22:00 +0000 2024","0","@mulyadi_325 @tvOneNews saya sdh baca bro. terlihat di situ yg saya ungkap adalah alur menggratiskannya yg tdk logis spt skdr #fufufafa aja buat jakmania.","1830008161891467391","","mulyadi_325","in","","0","1","0","https://x.com/_kachong/status/1830008161891467391","233851417","_kachong"
"1829742818140545136","Sat Aug 31 22:21:50 +0000 2024","0","@wordfangs Fufufafa semakin kena mental. Atut","1830008121823281387","","wordfangs","in","","0","0","0","https://x.com/titik013/status/1830008121823281387","1400324420392996865","titik013"
"1829792848289677826","Sat Aug 31 22:21:32 +0000 2024","7","@mukuhorisu @buavitamengkudu @1xPutaranbilas2 @BudiBukanIntel @aqfiazfan berarti kenal sama adminnya ini si fufufafa","1830008045038157953","","mukuhorisu","in","","0","0","0","https://x.com/antertahu/status/1830008045038157953","1255125076745129984","antertahu"
"1829906695902118179","Sat Aug 31 22:20:50 +0000 2024","0","@Ndons_Back Hallah fafifu wasweswos ternyata di-fufufafa-kan cuek bebek.","1830007869863035355","","Ndons_Back","in","Semarang","0","0","0","https://x.com/acil_muhyidin/status/1830007869863035355","548533702","acil_muhyidin"
"1829694985861763467","Sat Aug 31 22:19:58 +0000 2024","0","@Kimberley_PS08 ingatkan fufufafa","1830007651868295307","","Kimberley_PS08","in","EAST JAVA","0","0","0","https://x.com/wahyughibran_/status/1830007651868295307","1791136074540154880","wahyughibran_"
"1830007507743621571","Sat Aug 31 22:19:24 +0000 2024","0","Selamat pagi jiwa2 yang rungkad .... Fufufafa","1830007507743621571","","","in","","0","0","0","https://x.com/VanDijkairdrop/status/1830007507743621571","1794332948596191232","VanDijkairdrop"
"1830007343628894684","Sat Aug 31 22:18:45 +0000 2024","1","Akun fufufafa yang diduga milik Gibran trending di X. Verifikasi dilakukan dengan data namun bantahan hanya mengklaim hoax tanpa bukti. Idealnya klaim harus didukung oleh data bukan sekadar tuduhan.","1830007343628894684","","","in","","0","0","0","https://x.com/maskris__/status/1830007343628894684","333386045","maskris__"
"1829762374150058346","Sat Aug 31 22:13:42 +0000 2024","1","@bobbynasution_ ingpo status fufufafa kumendan","1830006072972886421","","bobbynasution_","in","Countryless","0","0","0","https://x.com/tamedev1l/status/1830006072972886421","279907963","tamedev1l"
"1829872922514555028","Sat Aug 31 22:11:38 +0000 2024","25","@bdegongs @tempodotco @gibran_tweet Buruh = monyet Kata fufufafa","1830005554053517708","","bdegongs","in","Indonesia","0","0","2","https://x.com/richyrich_id/status/1830005554053517708","1060895052426207233","richyrich_id"
"1829725843599606018","Sat Aug 31 22:11:25 +0000 2024","1","@riosaputra_adi @JurdilNdasMu @ainunnajib Hemmm akun fufufafa dicurigai wapres terpilih kita dulu suka ngeboom Wowo dgn kata kata bijak nan sopan sampe ke anak2nya di kaskus. ","1830005500907569164","","riosaputra_adi","in","","0","1","0","https://x.com/kedelaihitam26/status/1830005500907569164","1745120163283005440","kedelaihitam26"
"1829788568547704984","Sat Aug 31 22:07:49 +0000 2024","1","@elisa_jkt Tolong kakak pembina gmn ini jawabnya terutama poin soal fufufafa @gibran_tweet Menunggu instruksi","1830004593687970075","","elisa_jkt","in","Indonesia","0","0","0","https://x.com/bobybony/status/1830004593687970075","227231767","bobybony"
"1830001115041259879","Sat Aug 31 21:54:00 +0000 2024","0","seru juga perkara bacain jejak digitalnya fufufafa enih","1830001115041259879","","","in","haha hihi aja","0","0","0","https://x.com/a_iyo__/status/1830001115041259879","1102753119711068160","a_iyo__"
"1830000639281402075","Sat Aug 31 21:53:27 +0000 2024","1","Malam Minggu FuFufafa tidur sanggup malming #lovestory eh kocak jane doe kaskus paham lu","1830000977740775477","","SpiritFaruchiha","in","Magelang, Jawa Tengah","0","0","0","https://x.com/SpiritFaruchiha/status/1830000977740775477","1805213091338272768","SpiritFaruchiha"
"1806223087417070032","Sat Aug 31 21:53:12 +0000 2024","0","@Muhdzahir @gakadatukadsnya Kaskuser paham RETIRED MODERATOR itu kayak member biasa cuma badge aja yg membedakan. Previllagenya ga sama kek mod ga bisa delete thread. Fufufafa itu flamer tukang mancing2 keributan jadi wajar threadnya dihapuz thn 2015 bukan pas saat viral.","1830000916176781434","","Muhdzahir","in","Jakarta","0","0","0","https://x.com/njoups/status/1830000916176781434","115295476","njoups"
"1830000786203689386","Sat Aug 31 21:52:41 +0000 2024","1","apakah sudah saatnya penggunaan fafifuwaswesos diganti dengan fufufafa? lutju juga lebih pendek.","1830000786203689386","","","in","Bantul","1","1","3","https://x.com/4n15fuad/status/1830000786203689386","415268057","4n15fuad"
"1829755752631927204","Sat Aug 31 21:52:32 +0000 2024","2","@shonwendyendy98 @CryptoTunner @airizhouu Benernya ngga fake2 dan ngga anonim2 jg krn dia harusnya inget di awal2 create fufufafa dia ngasih info penting yg bisa di track kl dia itu mmg gibran. Yaitu postingan yg dia bilang id akun lamanya dan id twitternya. Jd yg ditanyain rad itu valid krn gw jg heran ttg itu.","1830000746143891736","","shonwendyendy98","in","Your browser","0","0","0","https://x.com/lIIIllIIllIIlIl/status/1830000746143891736","560190377","lIIIllIIllIIlIl"
"1830000343717199906","Sat Aug 31 21:50:56 +0000 2024","0","Semangat Ya Arhan ️️ #fufufafa #tidur #malamminggu #sanggup #purwekerto https://t.co/GLr84Yq00Y","1830000343717199906","https://pbs.twimg.com/ext_tw_video_thumb/1830000242244399104/pu/img/3rakYKfLkkkKdh9v.jpg","","in","jakarta, indonesia ","0","0","0","https://x.com/mscuuline/status/1830000343717199906","2495309923","mscuuline"
"1829737107235156417","Sat Aug 31 21:50:28 +0000 2024","1","@anonjawa Fufufafa ngarepin @prabowo kena stroke kan yg untung dia jadi siapa bunuh siapa duluan!? #TangkapAdiliMulyono","1830000225915978125","","anonjawa","in","","0","0","0","https://x.com/AsepBerlian8/status/1830000225915978125","913218610008539136","AsepBerlian8"
"1829999024675696791","Sat Aug 31 21:45:41 +0000 2024","1","Malming malam minggu malmingan fufufafa sanggup eh kocak Mahasiswi KKN Undip part 2 Ready jumat pagii siang yanti coblos Toge https://t.co/YP9JbzdykK","1829999024675696791","","","in","","0","1","0","https://x.com/cecesonya/status/1829999024675696791","1810971500717166595","cecesonya"
"1829998670865166779","Sat Aug 31 21:44:17 +0000 2024","14","Ada lakon pewayangan Petruk Dadi Ratu tetapi yg terjadi di negeri ini lakonnya Petruk Palsu Dadi Ratu . ~Republik Fufufafa https://t.co/XpSdDsVB3Y","1829998670865166779","https://pbs.twimg.com/media/GWV2F81bQAEW9vp.jpg","","in","Indonesia","1","0","6","https://x.com/kang_moch80/status/1829998670865166779","1499947764209561600","kang_moch80"
"1829773143814144052","Sat Aug 31 21:43:56 +0000 2024","5","@nabiylarisfa Jd sebelum tokoh ini makin mencuat namanya dibunuh karakternya rame2 spy gak menandingi Mulyono dan fam yg memang icon mereka. Taktik kaum anti islam di X skrg mirip dgn situasi kaskus BP belasan tahun lalu saat fufufafa dan raka gnarly aktif di sana.","1829998583292313737","","Ikhwanazis89","in","","0","1","1","https://x.com/Ikhwanazis89/status/1829998583292313737","2335942801","Ikhwanazis89"
"1829889776301781483","Sat Aug 31 21:43:27 +0000 2024","0","@kumparan Gara-gara fufufafa jadi cari aman dulu si mulyono","1829998459375796414","","kumparan","in","Klungkung, Indonesia","0","0","0","https://x.com/lee_djunaedi/status/1829998459375796414","340882335","lee_djunaedi"
"1829128818810073332","Sat Aug 31 21:13:15 +0000 2024","0","@LookingforInd @LexWu_13 Jadi teringat cerita temen dr temenya saat menghilangkan jasad korbn dg cara di cor saat ada proyek gorong2 area SDA dan ga pernah terungkap sampe skr.","1829990860383248494","","LookingforInd","in","","0","0","0","https://x.com/TPikiran52318/status/1829990860383248494","1827233885857722368","TPikiran52318"
"1829128818810073332","Sat Aug 31 21:08:05 +0000 2024","0","@azkanee @LexWu_13 Pernah dibahas sama fufufafa soal detail. Perjalanan usaha Mul","1829989561776419047","","azkanee","in","","0","0","0","https://x.com/TPikiran52318/status/1829989561776419047","1827233885857722368","TPikiran52318"
"1829989526498132073","Sat Aug 31 21:07:57 +0000 2024","0","Di Kaskus Berani sekali anaknya Mulyono bersaksi bahwa Prabowo Subianto itu pesakitan Partai Gerindra @Gerindra DPR RI PDIP Puan Maharani Koran Tempo tvOneNews LIPUTAN6 detikcom Fufufafa ASEAN BEM SI The Straits Times VOA Indonesia #TangkapMulyono ↘️ https://t.co/v8iUOPEuc5","1829989526498132073","","","in","","0","0","0","https://x.com/Mat16_16/status/1829989526498132073","1200227108565340161","Mat16_16"
"1829128818810073332","Sat Aug 31 21:05:19 +0000 2024","0","@LexWu_13 Alkisah persahabatan banteng &amp; kodok.","1829988866130149842","","LexWu_13","in","","0","0","0","https://x.com/TPikiran52318/status/1829988866130149842","1827233885857722368","TPikiran52318"
